Identifiant;Active (0/1);Nom;Categories (x,y,z...);Prix HT;ID règles de taxes;Prix d'achat;En soldes (0/1);Montant de réduction;Pourcentage de réduction;Réduction de (aaaa-mm-jj);Réduction à (aaaa-mm-jj);Référence;Référence fournisseur;Fournisseur;Fabricant;EAN13;UPC;Eco taxe;Largeur (cm);Hauteur (cm);Profondeur (cm);Poids (kg);Quantité;Quantité minimale;Visibilité;Frais de port supplémentaire;Unité;Ratio de prix unitaire;Description courte (html);Description (html);Tags (x,y,z...);Balise de titre;Méta mots-clés;Méta description;URL simplifiée;Texte "En stock";Texte "En commande" (si autorisé);Disponible à la commande (0 = Non, 1 = Oui);Date de disponibilité du produit;Date d'ajout d'un produit;Afficher le prix (0 = Non, 1 = Oui);URLs des images (x,y,z...);Supprimer les images existantes (0 = non, 1 = oui);Caractéristique(Nom:Valeur);Disponible en ligne uniquement (0 = Non, 1 = Oui);Etat;Personnalisable (0 = Non, 1 = Oui);Fichiers téléchargeables (0 = Non, 1 = Oui);Champs text (0 = Non, 1 = Oui);Si rupture de stock;Gestion des stocks avancée;ID ou nom de la boutique
2230549;;Bougie cylindrique 50h noir;30,27,67,65;7,5;1;;0;;;;;2230549;;;;3023672305492;;0;;;;;50;1;;;;;;<p>La soirée s’annonce lumineuse avec cette <strong>bougie cylindrique noire</strong>. Sur un angle de table, cette <strong>bougie pilier</strong> joue la carte du chic et de l’élégance. Teintée masse, la <strong>bougie cylindrique</strong> dans son fourreau noir apporte une touche contemporaine dans votre salon. Réhaussez-la d’une pointe de couleur et mettez le style épuré de cette <strong>bougie noire</strong> encore plus en valeur. <br/> <br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies noires</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant pour chaque bougie une durée de combustion d’environ 50h, sans risque de coulure. <br/> <br/> Pour un clin d’œil « damier », contrastez la <strong>bougie noire</strong> à la <a href="/2230501-bougie-cylindrique-50h-blanc" >bougie cylindrique blanche 50h</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 50h noir;Bougie cylindrique 50h noir;La soirée s’annonce lumineuse avec cette bougie cylindrique noire. Sur un angle de table, cette bougie pilier joue la carte du chic et de l’élégance.;bougie-cylindrique-50h-noir;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230549_1.jpg;0;Hauteur : 100, Diamètre : 70, Poids : 338, Durée de combustion : +/- 50, Tranche de combustion : 45 à 55 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230501;;Bougie cylindrique 50h blanc;30,27,67,65;7,5;1;;0;;;;;2230501;;;;3023672305010;;0;;;;;50;1;;;;;;<p>Allumée ou non, cette <strong>bougie cylindrique blanche </strong> éclatante de blanc, procure déjà une source de luminosité à toute une pièce. Teintée masse, la <strong>bougie cylindrique</strong> se révèle un objet déco incontournable lorsque la soirée s’annonce éblouissante. Au coloris classique, cette <strong>bougie blanche</strong> reste un basic qui traverse le temps et les modes. <br/><br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies blanches</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant pour chaque bougie une durée de combustion d’environ 50h, sans risque de coulure.  <br/> <br/> Jouez le « yin et yang », et jumelez cette <strong>bougie blanche</strong> à la <a href="/2230549-bougie-cylindrique-50h-noir" >bougie cylindrique noire 50h</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 50h blanc;Bougie cylindrique 50h blanc;Cette bougie cylindrique blanche procure une source de luminosité à toute une pièce. Au coloris classique, cette bougie blanche reste un basic qui traverse le temps et les modes.;bougie-cylindrique-50h-blanc;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230501_1.jpg;0;Hauteur : 100, Diamètre : 70, Poids : 338, Durée de combustion : +/- 50, Tranche de combustion : 45 à 55 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230502;;Bougie cylindrique 50h ivoire;30,27,67,65;7,5;1;;0;;;;;2230502;;;;3023672305027;;0;;;;;50;1;;;;;;<p>En toute occasion, la <strong>bougie cylindrique ivoire</strong> parée d’un soupçon de crème, dispense sa lumière sobre et élégante. Parce qu’elle est intemporelle, cette <strong>bougie ivoire</strong> teintée masse se marie à tous les styles. Sur photophore, la <strong>bougie pilier</strong> vous accompagne pour un moment doux et recueilli. <br/> <br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies ivoires</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant pour chaque bougie une durée de combustion d’environ 50h, sans risque de coulure.  <br/> <br/> La sobriété naturelle de cette <strong>bougie cylindrique ivoire</strong> donne envie de lui adjoindre quelques <a href="67-bougies-d-ambiance" >bougies d’ambiance</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 50h ivoire;Bougie cylindrique 50h ivoire;En toute occasion, la bougie cylindrique ivoire dispense sa lumière sobre et élégante. Parce qu’elle est intemporelle, cette bougie ivoire se marie à tous les styles.;bougie-cylindrique-50h-ivoire;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230502_1.jpg;0;Hauteur : 100, Diamètre : 70, Poids : 338, Durée de combustion : +/- 50, Tranche de combustion : 45 à 55 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230514;;Bougie cylindrique 50h taupe;30,27,67,65;7,5;1;;0;;;;;2230514;;;;3023672305140;;0;;;;;50;1;;;;;;<p>Avec la <strong>bougie cylindrique taupe</strong>, commençons par le repos de yeux, pour plonger ensuite dans une ambiance calme et chaleureuse. Aux tonalités naturelles, à l’aspect velours, cette <strong>bougie pilier</strong> s’habille de subtiles nuances terreuses. Teintée masse, la <strong>bougie cylindrique</strong> complétée des <a href="/67-bougies-d-ambiance" >bougies d’ambiance</a> blanches et ivoires est un gage de sérénité pour vos fins de journées.<br/> <br/>  <strong>Fabriquées à la main</strong>, ces <strong>bougies taupe</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant pour chaque bougie une durée de combustion d’environ 50h, sans risque de coulure.  <br/> <br/> Ces <strong>bougies cylindriques taupe</strong> ne demandent qu’à être mises en valeur par nos plus belles <a href="74-petites-verreries" >verreries</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 50h taupe;Bougie cylindrique 50h taupe;La bougie cylindrique taupe vous plonge dans une ambiance calme et chaleureuse. Aux tonalités naturelles, à l’aspect velours, cette bougie pilier s’habille de subtiles nuances terreuses.;bougie-cylindrique-50h-taupe;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230514_1.jpg;0;Hauteur : 100, Diamètre : 70, Poids : 338, Durée de combustion : +/- 50, Tranche de combustion : 45 à 55 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230531;;Bougie cylindrique 50h orange corail;30,27,67,65;7,5;1;;0;;;;;2230531;;;;3023672305317;;0;;;;;50;1;;;;;;<p>Avec son incomparable teinte mêlant rouge et orange, la <strong>bougie cylindrique orange corail</strong> apporte une touche unique à votre déco. Parce que sa couleur vive ressortira sur tout support, cette <strong>bougie décorative</strong> parsèmera votre mobilier de jolies notes acidulées ! Teintée masse, la <strong>bougie pilier</strong> a puisé à même la barrière de corail son éclat digne d’un bijou. Allumée, cette <strong>bougie d’ambiance</strong> sera encore plus envoutante…<br/> <br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies orange corail</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant pour chaque bougie une durée de combustion d’environ 50h, sans risque de coulure.  <br/> <br/> Pour jouer avec la densité des couleurs, créez votre patchwork de <strong>bougie cylindrique orange corail</strong> et de <a href="/65-bougies-couleurs" >bougies colorées</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 50h orange corail;Bougie cylindrique 50h orange corail;Avec son incomparable teinte, la bougie cylindrique orange corail apporte une touche unique à votre déco. Cette bougie décorative parsèmera votre mobilier de jolies notes acidulées !;bougie-cylindrique-50h-orange-corail;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230531_1.jpg;0;Hauteur : 100, Diamètre : 70, Poids : 338, Durée de combustion : +/- 50, Tranche de combustion : 45 à 55 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230584;;Bougie cylindrique 50h vert anis;30,27,67,65;7,5;1;;0;;;;;2230584;;;;3023672305843;;0;;;;;50;1;;;;;;<p>Clin d’œil aux sucettes à l’anis d’antan, voici la <strong>bougie cylindrique vert anis</strong>. Le coloris « confiserie » de cette <strong>bougie pilier</strong> se mariera volontiers à votre déco et vos accessoires de cuisine. Teintée masse, la <strong>bougie vert anis</strong> sera source d’éclat et de vivacité dans votre lieu de vie. Trouvez lui son emplacement idéal et cette <strong>bougie décorative</strong> distillera sa dose de couleur vitaminée quotidienne. <br/><br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies vert anis</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant pour chaque bougie une durée de combustion d’environ 50h, sans risque de coulure.  <br/> <br/> Pour une ambiance encore plus pop, alliez volontiers cette <strong>bougie cylindrique vert anis</strong> à toutes nos <a href="/65-bougies-couleurs" >bougies colorées</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 50h vert anis;Bougie cylindrique 50h vert anis;Clin d’œil aux sucettes à l’anis d’antan, voici la bougie cylindrique vert anis. Le coloris confiserie de cette bougie pilier se mariera volontiers à votre déco.;bougie-cylindrique-50h-vert-anis;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230584_1.jpg;0;Hauteur : 100, Diamètre : 70, Poids : 338, Durée de combustion : +/- 50, Tranche de combustion : 45 à 55 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230526;;Bougie cylindrique 50h turquoise;30,27,67,65;7,5;1;;0;;;;;2230526;;;;3023672305263;;0;;;;;50;1;;;;;;<p>Avec la <strong>bougie cylindrique turquoise</strong>, apportez une touche précieuse à la décoration de votre maison. Directement inspirée de la pierre ornementale d’origine turque, cette <strong>bougie décorative</strong> rappelle les eaux bleues qui bordent les pays méditerranéens. Teintée masse, la <strong>bougie cylindrique</strong> plonge votre intérieur dans un bain d’exotisme. <br/> <br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies turquoise</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant pour chaque bougie une durée de combustion d’environ 50h, sans risque de coulure.  <br/> <br/> Pour enrichir cette belle gamme de bleus-verts, accompagnez la <strong>bougie cylindrique turquoise</strong> d’autres modèles parmi nos <a href="/67-bougies-d-ambiance" >bougies d’ambiance</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 50h turquoise;Bougie cylindrique 50h turquoise;Avec la bougie cylindrique turquoise, apportez une touche précieuse à votre décoration. Cette bougie décorative rappelle les eaux bleues qui bordent les pays méditerranéens.;bougie-cylindrique-50h-turquoise;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230526_1.jpg;0;Hauteur : 100, Diamètre : 70, Poids : 338, Durée de combustion : +/- 50, Tranche de combustion : 45 à 55 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230552;;Bougie cylindrique 50h gris perle;30,27,67,65;7,5;1;;0;;;;;2230552;;;;3023672305522;;0;;;;;50;1;;;;;;<p>Faites de votre soirée un instant rare, en allumant la <strong>bougie cylindrique gris perle </strong>. Comme dans un vêtement précieux, cette <strong>bougie décorative</strong> se pare de la douceur nacrée des perles du Pacifique… Une nuance à l’élégance intemporelle, que cette <strong>bougie pilier</strong> teintée masse imprimera doucement dans chacun de vos espaces : effet assuré ! <br/><br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies gris perle</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant pour chaque bougie une durée de combustion d’environ 50h, sans risque de coulure.  <br/> <br/> L’instant devient précieux, en associant cette <strong>bougie cylindrique gris perle</strong> à nos plus belles <a href="/74-petites-verreries" >verreries</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 50h gris perle;Bougie cylindrique 50h gris perle;Faites de votre soirée un instant rare, en allumant la  bougie cylindrique gris perle. Comme dans un vêtement précieux, cette bougie décorative se pare de la douceur nacrée des perles du Pacifique.;bougie-cylindrique-50h-gris-perle;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230552_1.jpg;0;Hauteur : 100, Diamètre : 70, Poids : 338, Durée de combustion : +/- 50, Tranche de combustion : 45 à 55 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230525;;Bougie cylindrique 50h violet pensée;30,27,67,65;7,5;1;;0;;;;;2230525;;;;3023672305256;;0;;;;;50;1;;;;;;<p>Avec la <strong>bougie cylindrique violet pensée</strong>, c’est une note florale et féminine qui entre dans la maison. Teintée masse, cette <strong>bougie cylindrique</strong> s’est drapée au cœur d’une fleur de pensée, s’offrant comme un petit bouquet romantique à chaque endroit où elle se pose. Cette <strong>bougie pilier</strong> parsèmera votre intérieur de pointes de couleur tendre. Allumée, la détente sera au rendez-vous… <br/> <br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies violet pensée</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant pour chaque bougie une durée de combustion d’environ 50h, sans risque de coulure.  <br/> <br/> Chaque fleur trouve son écrin, en intégrant cette <strong>bougie cylindrique violet pensée</strong> à nos plus belles <a href="/74-petites-verreries" >verreries</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 50h violet pensée;Bougie cylindrique 50h violet pensée;Avec la bougie cylindrique violet pensée, une note féminine entre dans la maison. Cette bougie déco s’est drapée au cœur d’une fleur de pensée, s’offrant comme un petit bouquet à chaque endroit où elle se pose.;bougie-cylindrique-50h-violet-pensee;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230525_1.jpg;0;Hauteur : 100, Diamètre : 70, Poids : 338, Durée de combustion : +/- 50, Tranche de combustion : 45 à 55 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230556;;Bougie cylindrique 50h rose pivoine;30,27,67,65;7,5;1;;0;;;;;2230556;;;;3023672305560;;0;;;;;50;1;;;;;;<p>Avec la <strong>bougie cylindrique rose pivoine</strong>, retrouvez les bienfaits de cette fleur médicinale à la robe incomparable. Tout simplement éblouissante, la tonalité rose intense de cette <strong>bougie décorative</strong>, est fidèle à l’éclat des pétales veloutés de la pivoine. Teintée masse, cette <strong>bougie cylindrique</strong> vous plongera dans une peinture chinoise ou dans un jardin japonais. Délicatement posée sur une vitrine de verre, allumez la flamme romantique de cette <strong>bougie colorée</strong> et voyez la vie en rose ! <br/><br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies rose pivoine</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant pour chaque bougie une durée de combustion d’environ 50h, sans risque de coulure.  <br/> <br/> Complétez cette estampe, en entourant cette <strong>bougie cylindrique rose pivoine</strong> d’autres modèles parmi nos <a href="/65-bougies-couleurs" >bougies colorées</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 50h rose pivoine;Bougie cylindrique 50h rose pivoine;Tout simplement éblouissante, la tonalité rose intense de cette bougie décorative, est fidèle à l’éclat d’une pivoine. Allumez la flamme de cette bougie colorée et voyez la vie en rose !;bougie-cylindrique-50h-rose-pivoine;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230556_1.jpg;0;Hauteur : 100, Diamètre : 70, Poids : 338, Durée de combustion : +/- 50, Tranche de combustion : 45 à 55 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
2230518;;Bougie cylindrique 50h gris zinc;30,27,67,65;7,5;1;;0;;;;;2230518;;;;3023672305188;;0;;;;;50;1;;;;;;<p>La <strong>bougie cylindrique gris zinc</strong> est tout simplement sobre, moderne et élégante. Teintée masse, au coloris indémodable, cette <strong>bougie cylindrique</strong> devient, par son aspect brut et métallique, un véritable objet de décoration. Le gris profond et mystérieux de cette <strong>bougie décorative</strong> embellira votre mobilier et fera sensation ! <br/> <br/> <strong>Fabriquées à la main</strong>, ces <strong>bougies gris zinc</strong> sont conçues à partir de méthodes traditionnelles pour vous garantir une <strong>qualité haut de gamme</strong>. Ces <strong>bougies artisanales</strong> sont dotées d’une qualité de brûlage exceptionnelle, assurant pour chaque bougie une durée de combustion d’environ 50h, sans risque de coulure.  <br/> <br/> Illuminez cette <strong>bougie cylindrique gris zinc</strong> avec toutes nos <a href="/65-bougies-couleurs" >bougies colorées</a>. <br/><br/> Bougie artisanale fabriquée à la main. </p>;;Bougie cylindrique 50h gris zinc;Bougie cylindrique 50h gris zinc;La bougie cylindrique gris zinc est tout simplement sobre, moderne et élégante. Le gris profond de cette bougie décorative embellira votre mobilier et fera sensation !;bougie-cylindrique-50h-gris-zinc;;;1;;2013-01-01;1;../import/couleur/colorama/fumeurs/2230518_1.jpg;0;Hauteur : 100, Diamètre : 70, Poids : 338, Durée de combustion : +/- 50, Tranche de combustion : 45 à 55 heures, Type de produit : Bougies cylindriques, Collection : Colorama, Famille olfactive : , Parfum : ;0;;0;0;0;0;0;1
